9,63,42219.0,22.0,1669,12.0,505,13.0,2.51,49.0,2,26.0,252.5,8.0,1553,5.0,0,1,53.4,12.0,23,15.5,0,0
9,63,42236.0,23.0,242,53.0,106,45.0,2.08,63.0,1,49.5,106.0,33.0,242,42.5,0,1,18.6,56.5,8,28.5,0,0
9,63,42340.0,24.0,1977,10.0,710,8.0,2.16,61.0,2,26.0,355.0,4.0,1821,4.0,0,1,57.3,11.0,2,44.5,0,0
9,63,42444.0,25.0,221,57.0,74,56.0,2.72,26.0,2,26.0,37.0,63.0,35,61.0,0,1,36.3,28.5,1,53.0,0,0
9,63,43525.0,26.0,192,58.0,67,58.0,2.58,41.0,1,49.5,67.0,47.0,192,48.0,0,1,32.8,33.0,-1,59.0,0,0
9,63,44780.0,27.0,275,48.5,97,50.5,2.57,42.0,1,49.5,97.0,37.5,275,36.5,0,1,20.5,51.0,32,11.0,0,0
9,63,44888.0,28.0,256,51.0,84,53.5,2.8,21.0,1,49.5,84.0,41.5,256,40.0,0,1,21.3,49.0,0,58.0,0,0
9,63,45141.0,29.0,5199,1.0,1884,1.0,2.2,60.0,9,1.0,209.33,11.0,521,24.0,0,1,212.1,1.0,19,17.0,0,0
9,63,46552.0,30.0,167,60.0,61,60.0,2.52,47.0,1,49.5,61.0,49.0,167,51.0,0,1,19.0,53.5,45,9.0,0,0
9,63,47874.0,31.0,749,25.0,218,25.0,2.97,15.0,2,26.0,109.0,31.0,690,17.0,0,1,23.2,46.0,6,33.0,0,0
9,63,48663.0,32.0,333,43.0,98,49.0,3.07,10.0,2,26.0,49.0,58.0,224,45.5,0,1,36.3,28.5,3,39.5,0,0
9,63,48877.0,33.0,407,38.5,119,40.5,3.05,13.0,2,26.0,59.5,51.0,339,31.0,0,1,19.9,52.0,1,53.0,0,0
9,63,49060.0,34.0,388,41.0,122,39.0,2.71,28.0,1,49.5,122.0,29.0,388,27.0,0,1,26.0,41.0,15,23.0,0,0
9,63,49897.0,35.0,574,33.0,178,31.0,2.54,45.0,1,49.5,178.0,15.0,574,19.0,0,1,50.0,14.0,30,12.0,0,0
9,63,51423.0,36.0,1191,17.0,301,19.0,3.3,4.0,2,26.0,150.5,20.0,1087,9.0,0,1,43.8,18.0,25,14.0,0,0
9,63,52081.0,37.0,533,35.0,147,36.0,3.11,8.0,1,49.5,147.0,21.0,533,23.0,0,1,37.8,26.0,11,26.0,0,0
9,63,53290.0,38.0,289,47.0,100,47.5,2.64,32.0,2,26.0,50.0,56.5,263,39.0,0,1,25.2,44.0,18,18.0,0,0
9,63,54375.0,39.0,2273,9.0,701,9.0,2.83,19.0,5,6.0,140.2,24.0,869,12.0,0,1,27.6,40.0,47,8.0,0,0
9,63,54877.0,40.0,1770,11.0,525,12.0,2.62,36.0,3,12.5,175.0,16.0,130,56.0,0,1,52.9,13.0,2,44.5,0,0
9,63,55026.0,41.0,297,46.0,100,47.5,2.74,24.0,2,26.0,50.0,56.5,59,58.0,0,1,21.7,48.0,6,33.0,0,0
9,63,55171.0,42.0,2331,7.0,638,10.0,3.2,7.0,5,6.0,127.6,28.0,757,14.0,0,1,43.1,21.0,16,21.5,0,0
9,63,55583.0,43.0,1291,16.0,422,16.0,2.59,40.0,1,49.5,422.0,3.0,1291,6.0,0,1,60.4,8.0,366,3.0,0,0
9,63,55758.0,44.0,1119,18.0,263,22.0,3.29,5.0,3,12.5,87.67,40.0,99,57.0,0,1,41.3,23.0,1,53.0,0,0
9,63,56273.0,45.0,275,48.5,102,46.0,2.4,52.0,1,49.5,102.0,35.0,275,36.5,0,1,17.4,59.0,17,19.5,0,0
9,63,58769.0,46.0,135,63.0,55,62.0,2.24,59.0,1,49.5,55.0,53.0,135,55.0,0,1,15.5,62.0,4,37.5,0,0
9,63,58942.0,47.0,658,28.0,187,29.0,3.06,12.0,4,8.0,46.75,60.0,220,47.0,0,1,37.2,27.0,-6,63.0,0,0
9,63,59282.0,48.0,657,29.0,217,26.0,2.54,44.0,2,26.0,108.5,32.0,52,60.0,0,1,39.7,24.0,1,53.0,0,0
9,63,61655.0,49.0,401,40.0,129,38.0,2.65,30.0,1,49.5,129.0,27.0,401,26.0,0,1,34.7,31.0,4,37.5,0,0
9,63,61746.0,50.0,564,34.0,174,32.0,2.93,16.0,1,49.5,174.0,17.0,564,20.0,0,1,28.7,37.5,1928,1.0,1,1
9,63,62918.0,51.0,361,42.0,140,37.0,2.29,58.0,1,49.5,140.0,25.0,361,29.0,0,1,22.1,47.0,2,44.5,0,0
9,63,63229.0,52.0,473,37.0,113,43.0,3.81,1.0,3,12.5,37.67,62.0,151,53.0,0,1,28.3,39.0,126,4.0,1,0
9,63,63832.0,53.0,324,44.0,119,40.5,2.32,56.0,1,49.5,119.0,30.0,324,32.0,0,1,24.4,45.0,1,53.0,0,0
9,63,63973.0,54.0,250,52.0,84,53.5,2.65,29.0,1,49.5,84.0,41.5,250,41.0,0,1,18.6,56.5,2,44.5,0,0
9,63,66050.0,55.0,579,32.0,170,34.0,2.9,18.0,1,49.5,170.0,19.0,579,18.0,0,1,33.4,32.0,7,30.5,1,0
9,63,70182.0,56.0,720,26.0,204,27.0,2.78,22.0,1,49.5,204.0,12.0,720,15.0,0,1,47.2,17.0,5,35.5,0,0
9,63,70377.0,57.0,606,30.0,201,28.0,2.64,31.0,2,26.0,100.5,36.0,560,21.0,0,1,18.9,55.0,29,13.0,0,0
9,63,73598.0,58.0,407,38.5,118,42.0,3.07,11.0,2,26.0,59.0,52.0,289,35.0,0,1,28.7,37.5,3,39.5,0,0
9,63,73937.0,59.0,599,31.0,180,30.0,2.82,20.0,2,26.0,90.0,39.0,559,22.0,0,1,30.7,36.0,6,33.0,0,0
9,63,74311.0,60.0,227,55.0,86,52.0,2.36,54.0,2,26.0,43.0,61.0,188,49.0,0,1,14.6,63.0,80,6.0,0,0
9,63,76376.0,61.0,4411,2.0,1391,2.0,2.6,38.0,3,12.5,463.67,2.0,4107,1.0,0,1,136.5,2.0,8,28.5,0,0
9,63,79512.0,62.0,878,23.0,239,23.0,3.09,9.0,3,12.5,79.67,43.0,242,42.5,0,1,20.6,50.0,69,7.0,0,0
9,63,80536.0,63.0,154,61.0,61,60.0,2.38,53.0,1,49.5,61.0,49.0,154,52.0,0,1,35.5,30.0,-2,60.0,0,0
18584,4,686.0,1.0,763,1.0,196,1.0,3.22,2.0,4,1.0,49.0,4.0,92,4.0,0,1,52.4,1.0,1,1.0,0,1
18584,4,837.0,2.0,461,4.0,128,4.0,3.2,3.0,2,2.5,64.0,3.0,400,2.0,0,1,27.5,3.0,0,3.0,0,0
18584,4,4761.0,3.0,555,2.0,143,3.0,3.27,1.0,2,2.5,71.5,2.0,99,3.0,0,1,18.7,4.0,0,3.0,0,0
18584,4,58428.0,4.0,471,3.0,148,2.0,2.77,4.0,1,4.0,148.0,1.0,471,1.0,0,1,40.6,2.0,0,3.0,0,0
41763,6,1972.0,1.0,1243,1.0,367,1.0,2.98,2.0,3,1.5,122.33,2.0,276,3.0,0,1,56.0,1.0,12,1.0,1,1
41763,6,7591.0,2.0,716,2.0,237,2.0,2.47,5.0,2,3.0,118.5,3.0,629,1.0,0,1,30.1,2.0,1,4.5,0,0
41763,6,13891.0,3.0,269,5.0,101,5.0,2.38,6.0,1,5.0,101.0,4.0,269,4.0,0,1,26.4,3.0,3,2.0,0,0
41763,6,24003.0,4.0,447,3.0,147,3.0,2.61,3.0,3,1.5,49.0,6.0,113,6.0,0,1,18.6,6.0,1,4.5,0,0
41763,6,32275.0,5.0,195,6.0,72,6.0,2.51,4.0,1,5.0,72.0,5.0,195,5.0,0,1,24.9,5.0,1,4.5,0,0
41763,6,84259.0,6.0,422,4.0,129,4.0,3.01,1.0,1,5.0,129.0,1.0,422,2.0,0,1,25.6,4.0,1,4.5,1,0
