119562,34,42676.0,23.0,799,14.0,194,15.0,3.55,12.0,2,27.0,97.0,6.0,323,5.0,0,1,25.5,7.0,1,28.0,1,0
119562,34,47800.0,24.0,498,20.0,159,19.0,2.74,33.0,3,21.0,53.0,10.0,73,26.0,0,1,11.6,23.5,3,23.0,0,0
119562,34,50156.0,25.0,325,27.0,74,28.0,3.89,3.0,3,21.0,24.67,26.0,225,9.0,0,1,20.8,9.0,11,12.5,1,0
119562,34,51462.0,26.0,3590,2.0,851,3.0,3.56,11.0,19,2.0,44.79,16.0,151,14.0,0,1,15.9,18.0,8,14.5,1,0
119562,34,54262.0,27.0,493,21.0,155,20.0,2.66,34.0,3,21.0,51.67,11.0,426,3.0,0,1,31.4,4.0,438,1.0,0,1
119562,34,54299.0,28.0,2305,6.0,608,5.0,3.21,24.0,9,6.0,67.56,9.0,191,11.0,0,1,19.5,11.0,3,23.0,0,0
119562,34,55786.0,29.0,998,11.0,200,14.0,4.14,2.0,9,6.0,22.22,30.0,93,25.0,0,1,10.4,26.0,6,18.0,0,0
119562,34,56789.0,30.0,314,28.0,83,26.0,3.4,16.0,3,21.0,27.67,23.0,105,20.0,0,1,18.1,14.0,2,25.5,1,0
119562,34,61627.0,31.0,2437,5.0,581,6.0,3.68,9.0,5,13.5,116.2,5.0,379,4.0,0,1,36.4,3.0,1,28.0,1,0
119562,34,63370.0,32.0,333,26.0,82,27.0,3.35,17.0,5,13.5,16.4,34.0,51,29.0,0,1,4.1,34.0,194,3.0,0,0
119562,34,66825.0,33.0,1719,7.0,461,7.0,3.42,13.0,3,21.0,153.67,2.0,42,31.0,0,1,31.1,5.0,3,23.0,1,0
119562,34,77693.0,34.0,820,13.0,212,12.0,3.22,23.0,8,8.5,26.5,25.0,26,33.0,0,1,11.6,23.5,2,25.5,0,0
120926,17,232.0,1.0,802,9.0,186,9.0,3.59,3.0,6,5.5,31.0,12.0,189,5.0,0,1,10.8,14.5,25,5.0,0,0
120926,17,323.0,2.0,494,13.0,136,12.0,3.08,12.0,3,13.0,45.33,7.0,100,11.0,0,1,33.3,4.0,-3,16.0,0,0
120926,17,588.0,3.0,504,12.0,107,14.0,3.85,1.0,2,16.0,53.5,6.0,162,6.0,0,1,19.1,9.0,0,12.5,0,0
120926,17,907.0,4.0,687,10.0,152,10.0,3.84,2.0,4,10.5,38.0,10.0,331,3.0,0,1,13.5,12.0,1,11.0,0,0
120926,17,1911.0,5.0,175,16.0,60,16.0,2.53,17.0,3,13.0,20.0,17.0,124,9.0,0,1,9.2,16.0,0,12.5,0,0
120926,17,5104.0,6.0,516,11.0,150,11.0,2.94,15.0,6,5.5,25.0,14.0,31,14.5,0,1,32.9,5.0,28,4.0,0,0
120926,17,7132.0,7.0,1536,5.0,445,5.0,2.98,13.0,5,8.0,89.0,2.0,10,17.0,0,1,31.7,6.0,101,1.0,1,1
120926,17,8920.0,8.0,982,7.0,289,7.0,2.88,16.0,5,8.0,57.8,5.0,101,10.0,0,1,16.7,10.0,10,7.0,0,0
120926,17,12984.0,9.0,2217,3.0,635,2.0,2.96,14.0,16,1.5,39.69,9.0,135,7.0,0,1,131.6,2.0,7,8.0,0,0
120926,17,15094.0,10.0,2321,2.0,558,3.0,3.48,4.0,15,3.0,37.2,11.0,31,14.5,0,1,132.0,1.0,22,6.0,1,0
120926,17,15660.0,11.0,473,14.0,121,13.0,3.31,8.0,3,13.0,40.33,8.0,365,2.0,0,1,31.4,7.0,38,3.0,0,0
120926,17,16225.0,12.0,854,8.0,225,8.0,3.23,9.0,2,16.0,112.5,1.0,826,1.0,0,1,51.6,3.0,3,9.5,1,0
120926,17,18660.0,13.0,400,15.0,98,15.0,3.36,7.0,4,10.5,24.5,15.0,131,8.0,0,1,6.8,17.0,3,9.5,0,0
120926,17,28248.0,14.0,3786,1.0,993,1.0,3.18,11.0,14,4.0,70.93,3.0,231,4.0,0,1,21.8,8.0,-1,14.5,0,0
120926,17,40011.0,15.0,171,17.0,41,17.0,3.46,5.0,2,16.0,20.5,16.0,72,13.0,0,1,12.2,13.0,-1,14.5,0,0
120926,17,41741.0,16.0,1701,4.0,451,4.0,3.18,10.0,16,1.5,28.19,13.0,29,16.0,0,1,10.8,14.5,80,2.0,0,0
120926,17,63196.0,17.0,1250,6.0,313,6.0,3.41,6.0,5,8.0,62.6,4.0,92,12.0,0,1,16.0,11.0,-4,17.0,1,0
